LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
99.35,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:24.079201
99.51,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:25.080259
99.51,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:26.079316
99.87,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:27.079373
99.87,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:28.087431
100.11,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:29.076487
100.11,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:30.086545
100.37,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:31.084602
100.37,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:32.083659
100.55,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:33.076716
100.55,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:34.076773
100.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:35.076831
100.33,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:36.098889
100.18,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:37.116947
100.18,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:38.078002
99.96,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:39.084060
99.96,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:40.077117
99.73,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:41.080174
99.51,100.00,1,0.005000,0.000400,0.000500,589,2022-04-12 10:18:42.077231
99.04,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:43.280300
99.04,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:44.076345
98.92,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:45.076402
98.92,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:46.079460
99.38,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:47.083517
99.38,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:47.878563
100.01,100.00,1,0.005000,0.000400,0.000500,586,2022-04-12 10:18:49.086632
