LV1,SPVolt,Output,Date
100.54,100.00,599,2022-08-09 16:23:28.326200
100.69,100.00,599,2022-08-09 16:23:29.379260
100.64,100.00,599,2022-08-09 16:23:30.335315
100.60,100.00,599,2022-08-09 16:23:31.336372
100.60,100.00,599,2022-08-09 16:23:32.321428
100.53,100.00,599,2022-08-09 16:23:33.325486
100.45,100.00,599,2022-08-09 16:23:34.330543
100.29,100.00,599,2022-08-09 16:23:35.356602
100.10,100.00,599,2022-08-09 16:23:36.325657
100.10,100.00,599,2022-08-09 16:23:37.326715
99.84,100.00,599,2022-08-09 16:23:38.343773
99.72,100.00,599,2022-08-09 16:23:39.335829
99.62,100.00,599,2022-08-09 16:23:40.343887
99.46,100.00,599,2022-08-09 16:23:41.328943
99.32,100.00,596,2022-08-09 16:23:42.330001
99.32,100.00,596,2022-08-09 16:23:43.320057
99.18,100.00,596,2022-08-09 16:23:44.335115
99.18,100.00,596,2022-08-09 16:23:45.331172
98.93,100.00,596,2022-08-09 16:23:46.319229
98.98,100.00,596,2022-08-09 16:23:47.333287
99.04,100.00,596,2022-08-09 16:23:48.328344
99.21,100.00,596,2022-08-09 16:23:49.333401
99.21,100.00,596,2022-08-09 16:23:50.361460
99.30,100.00,596,2022-08-09 16:23:51.318515
99.62,100.00,596,2022-08-09 16:23:52.330573
100.03,100.00,599,2022-08-09 16:23:53.334630
100.22,100.00,599,2022-08-09 16:23:54.332687
100.43,100.00,599,2022-08-09 16:23:55.331744
100.65,100.00,599,2022-08-09 16:23:56.335802
100.70,100.00,599,2022-08-09 16:23:57.356860
100.76,100.00,599,2022-08-09 16:23:58.331916
100.69,100.00,599,2022-08-09 16:23:59.332973
100.66,100.00,599,2022-08-09 16:24:00.332030
100.55,100.00,599,2022-08-09 16:24:01.332088
100.33,100.00,599,2022-08-09 16:24:02.341145
100.31,100.00,599,2022-08-09 16:24:03.335202
100.31,100.00,599,2022-08-09 16:24:04.332259
100.02,100.00,599,2022-08-09 16:24:05.333316
100.02,100.00,599,2022-08-09 16:24:06.327373
99.94,100.00,599,2022-08-09 16:24:07.324430
99.90,100.00,599,2022-08-09 16:24:08.332488
99.90,100.00,599,2022-08-09 16:24:09.327545
99.90,100.00,599,2022-08-09 16:24:10.331602
99.74,100.00,599,2022-08-09 16:24:11.343660
99.69,100.00,599,2022-08-09 16:24:12.339717
99.63,100.00,596,2022-08-09 16:24:13.339774
99.59,100.00,596,2022-08-09 16:24:14.325831
99.56,100.00,596,2022-08-09 16:24:15.321888
99.57,100.00,596,2022-08-09 16:24:16.400950
99.57,100.00,596,2022-08-09 16:24:17.323002
99.58,100.00,596,2022-08-09 16:24:18.330060
99.71,100.00,596,2022-08-09 16:24:19.325117
99.73,100.00,596,2022-08-09 16:24:20.333174
99.75,100.00,596,2022-08-09 16:24:21.315231
99.86,100.00,596,2022-08-09 16:24:22.329289
100.07,100.00,599,2022-08-09 16:24:23.315345
100.12,100.00,599,2022-08-09 16:24:24.322403
100.15,100.00,599,2022-08-09 16:24:25.320460
100.27,100.00,599,2022-08-09 16:24:26.333518
100.41,100.00,599,2022-08-09 16:24:27.338575
100.34,100.00,599,2022-08-09 16:24:28.337632
100.37,100.00,599,2022-08-09 16:24:29.333689
100.37,100.00,599,2022-08-09 16:24:30.376749
100.32,100.00,599,2022-08-09 16:24:31.325803
100.34,100.00,599,2022-08-09 16:24:32.337861
100.43,100.00,599,2022-08-09 16:24:33.370920
100.43,100.00,599,2022-08-09 16:24:34.317974
100.51,100.00,599,2022-08-09 16:24:35.336033
100.54,100.00,599,2022-08-09 16:24:36.347090
100.52,100.00,599,2022-08-09 16:24:37.349148
100.45,100.00,599,2022-08-09 16:24:38.322203
100.45,100.00,599,2022-08-09 16:24:39.353262
100.42,100.00,599,2022-08-09 16:24:40.339319
100.45,100.00,599,2022-08-09 16:24:41.361377
100.45,100.00,599,2022-08-09 16:24:42.337433
100.50,100.00,599,2022-08-09 16:24:43.350491
100.54,100.00,599,2022-08-09 16:24:44.314546
100.50,100.00,599,2022-08-09 16:24:45.344605
100.51,100.00,599,2022-08-09 16:24:46.344662
100.52,100.00,599,2022-08-09 16:24:47.334719
100.56,100.00,599,2022-08-09 16:24:48.333776
100.57,100.00,599,2022-08-09 16:24:49.319832
100.54,100.00,599,2022-08-09 16:24:50.362892
100.48,100.00,599,2022-08-09 16:24:51.338948
100.59,100.00,599,2022-08-09 16:24:52.340005
100.75,100.00,599,2022-08-09 16:24:53.325061
100.75,100.00,599,2022-08-09 16:24:54.353120
100.77,100.00,602,2022-08-09 16:24:55.378179
100.77,100.00,602,2022-08-09 16:24:56.316233
100.77,100.00,602,2022-08-09 16:24:57.417296
100.84,100.00,602,2022-08-09 16:24:58.342348
100.74,100.00,602,2022-08-09 16:24:59.333405
100.56,100.00,602,2022-08-09 16:25:00.330462
100.37,100.00,599,2022-08-09 16:25:01.322519
100.17,100.00,599,2022-08-09 16:25:02.332577
99.99,100.00,599,2022-08-09 16:25:03.331634
99.73,100.00,599,2022-08-09 16:25:04.321690
99.50,100.00,599,2022-08-09 16:25:05.346749
99.39,100.00,599,2022-08-09 16:25:06.329805
99.24,100.00,599,2022-08-09 16:25:07.325862
99.19,100.00,599,2022-08-09 16:25:08.326919
99.15,100.00,599,2022-08-09 16:25:09.325977
99.14,100.00,599,2022-08-09 16:25:10.338035
99.14,100.00,599,2022-08-09 16:25:11.316090
99.08,100.00,599,2022-08-09 16:25:12.330148
99.07,100.00,599,2022-08-09 16:25:13.329206
99.11,100.00,599,2022-08-09 16:25:14.332263
99.11,100.00,596,2022-08-09 16:25:15.327320
99.11,100.00,596,2022-08-09 16:25:16.331377
99.14,100.00,596,2022-08-09 16:25:17.325434
99.19,100.00,596,2022-08-09 16:25:18.319491
99.19,100.00,596,2022-08-09 16:25:19.315548
99.32,100.00,596,2022-08-09 16:25:20.320605
99.32,100.00,596,2022-08-09 16:25:21.327663
99.47,100.00,596,2022-08-09 16:25:22.340721
99.80,100.00,599,2022-08-09 16:25:23.328778
99.80,100.00,599,2022-08-09 16:25:24.328835
100.34,100.00,599,2022-08-09 16:25:25.328892
100.49,100.00,599,2022-08-09 16:25:26.328949
100.49,100.00,599,2022-08-09 16:25:27.325006
100.51,100.00,599,2022-08-09 16:25:28.323063
100.48,100.00,599,2022-08-09 16:25:29.334121
100.48,100.00,599,2022-08-09 16:25:30.348179
100.38,100.00,599,2022-08-09 16:25:31.336236
100.26,100.00,599,2022-08-09 16:25:32.377295
100.02,100.00,599,2022-08-09 16:25:33.337350
99.84,100.00,599,2022-08-09 16:25:34.324406
99.84,100.00,599,2022-08-09 16:25:35.362466
99.72,100.00,599,2022-08-09 16:25:36.332521
99.52,100.00,599,2022-08-09 16:25:37.317578
99.48,100.00,599,2022-08-09 16:25:38.322635
99.51,100.00,599,2022-08-09 16:25:39.348694
99.33,100.00,596,2022-08-09 16:25:40.325750
99.31,100.00,596,2022-08-09 16:25:41.330807
99.19,100.00,596,2022-08-09 16:25:42.330864
99.13,100.00,596,2022-08-09 16:25:43.341922
99.09,100.00,596,2022-08-09 16:25:44.328979
99.14,100.00,596,2022-08-09 16:25:45.347037
99.14,100.00,596,2022-08-09 16:25:46.329093
99.39,100.00,596,2022-08-09 16:25:47.327150
99.39,100.00,596,2022-08-09 16:25:48.348209
99.54,100.00,596,2022-08-09 16:25:49.333265
99.54,100.00,596,2022-08-09 16:25:50.341323
99.85,100.00,596,2022-08-09 16:25:51.340380
99.93,100.00,596,2022-08-09 16:25:52.325436
100.01,100.00,596,2022-08-09 16:25:53.319493
100.08,100.00,599,2022-08-09 16:25:54.376553
100.25,100.00,599,2022-08-09 16:25:55.341609
100.29,100.00,599,2022-08-09 16:25:56.324665
100.29,100.00,599,2022-08-09 16:25:57.318722
100.29,100.00,599,2022-08-09 16:25:58.344780
100.29,100.00,599,2022-08-09 16:25:59.335837
100.21,100.00,599,2022-08-09 16:26:00.358896
100.07,100.00,599,2022-08-09 16:26:01.320951
99.85,100.00,596,2022-08-09 16:26:02.341009
99.67,100.00,596,2022-08-09 16:26:03.335066
99.49,100.00,596,2022-08-09 16:26:04.336123
99.52,100.00,596,2022-08-09 16:26:05.332180
99.52,100.00,596,2022-08-09 16:26:06.330237
99.56,100.00,596,2022-08-09 16:26:07.338295
99.60,100.00,596,2022-08-09 16:26:08.331352
99.58,100.00,596,2022-08-09 16:26:09.332409
99.61,100.00,596,2022-08-09 16:26:10.402470
99.64,100.00,596,2022-08-09 16:26:11.342524
99.73,100.00,596,2022-08-09 16:26:12.347581
99.73,100.00,596,2022-08-09 16:26:13.334638
99.81,100.00,596,2022-08-09 16:26:14.330695
99.99,100.00,596,2022-08-09 16:26:15.339752
100.06,100.00,596,2022-08-09 16:26:16.348810
100.06,100.00,596,2022-08-09 16:26:17.331866
100.15,100.00,596,2022-08-09 16:26:18.359925
100.19,100.00,596,2022-08-09 16:26:19.334981
100.14,100.00,596,2022-08-09 16:26:20.332038
100.15,100.00,596,2022-08-09 16:26:21.342096
100.19,100.00,596,2022-08-09 16:26:22.341153
100.19,100.00,596,2022-08-09 16:26:23.332210
100.21,100.00,596,2022-08-09 16:26:24.358268
100.20,100.00,596,2022-08-09 16:26:25.323323
100.15,100.00,596,2022-08-09 16:26:26.337381
100.19,100.00,596,2022-08-09 16:26:27.318438
100.30,100.00,599,2022-08-09 16:26:28.328495
100.30,100.00,599,2022-08-09 16:26:29.343553
100.41,100.00,599,2022-08-09 16:26:30.324609
100.60,100.00,599,2022-08-09 16:26:31.346668
100.72,100.00,599,2022-08-09 16:26:32.324724
100.72,100.00,599,2022-08-09 16:26:33.321781
100.70,100.00,599,2022-08-09 16:26:34.324838
100.60,100.00,599,2022-08-09 16:26:35.342897
100.47,100.00,599,2022-08-09 16:26:36.333953
100.43,100.00,599,2022-08-09 16:26:37.333010
100.36,100.00,599,2022-08-09 16:26:38.334068
100.36,100.00,599,2022-08-09 16:26:39.334125
100.20,100.00,599,2022-08-09 16:26:40.336182
100.13,100.00,599,2022-08-09 16:26:41.319238
100.07,100.00,599,2022-08-09 16:26:42.324296
99.94,100.00,599,2022-08-09 16:26:43.333354
99.78,100.00,599,2022-08-09 16:26:44.332411
99.78,100.00,599,2022-08-09 16:26:45.326468
99.64,100.00,596,2022-08-09 16:26:46.321524
99.39,100.00,596,2022-08-09 16:26:47.330582
99.25,100.00,596,2022-08-09 16:26:48.329639
99.20,100.00,596,2022-08-09 16:26:49.338697
99.13,100.00,596,2022-08-09 16:26:50.317753
99.16,100.00,596,2022-08-09 16:26:51.327811
99.20,100.00,596,2022-08-09 16:26:52.328868
99.29,100.00,596,2022-08-09 16:26:53.358927
99.38,100.00,596,2022-08-09 16:26:54.327982
99.38,100.00,596,2022-08-09 16:26:55.317039
99.49,100.00,596,2022-08-09 16:26:56.329097
99.66,100.00,596,2022-08-09 16:26:57.330154
99.67,100.00,596,2022-08-09 16:26:58.315210
99.73,100.00,596,2022-08-09 16:26:59.312267
99.70,100.00,596,2022-08-09 16:27:00.318325
99.64,100.00,596,2022-08-09 16:27:01.336383
99.61,100.00,596,2022-08-09 16:27:02.325440
99.57,100.00,596,2022-08-09 16:27:03.335498
99.58,100.00,596,2022-08-09 16:27:04.329554
99.63,100.00,596,2022-08-09 16:27:05.327612
99.63,100.00,596,2022-08-09 16:27:06.329669
99.77,100.00,596,2022-08-09 16:27:07.318725
99.80,100.00,596,2022-08-09 16:27:08.335784
99.83,100.00,596,2022-08-09 16:27:09.327840
99.84,100.00,596,2022-08-09 16:27:10.322897
99.84,100.00,596,2022-08-09 16:27:11.358957
99.80,100.00,596,2022-08-09 16:27:12.333012
99.82,100.00,596,2022-08-09 16:27:13.330069
99.84,100.00,596,2022-08-09 16:27:14.328126
99.76,100.00,596,2022-08-09 16:27:15.335184
99.75,100.00,596,2022-08-09 16:27:16.322240
99.75,100.00,596,2022-08-09 16:27:17.327298
99.75,100.00,596,2022-08-09 16:27:18.332355
99.77,100.00,596,2022-08-09 16:27:19.332413
99.67,100.00,596,2022-08-09 16:27:20.350471
99.63,100.00,596,2022-08-09 16:27:21.326527
99.62,100.00,596,2022-08-09 16:27:22.331584
99.71,100.00,596,2022-08-09 16:27:23.322641
99.70,100.00,596,2022-08-09 16:27:24.338699
99.63,100.00,596,2022-08-09 16:27:25.338756
99.64,100.00,596,2022-08-09 16:27:26.339813
99.64,100.00,596,2022-08-09 16:27:27.329870
99.62,100.00,596,2022-08-09 16:27:28.329927
99.63,100.00,596,2022-08-09 16:27:29.337985
99.63,100.00,596,2022-08-09 16:27:30.325041
99.66,100.00,596,2022-08-09 16:27:31.331099
99.70,100.00,596,2022-08-09 16:27:32.324156
99.72,100.00,596,2022-08-09 16:27:33.329213
99.73,100.00,596,2022-08-09 16:27:34.344271
99.81,100.00,596,2022-08-09 16:27:35.317327
99.81,100.00,596,2022-08-09 16:27:36.335385
99.88,100.00,596,2022-08-09 16:27:37.333442
99.95,100.00,596,2022-08-09 16:27:38.359501
99.95,100.00,596,2022-08-09 16:27:39.319556
100.07,100.00,596,2022-08-09 16:27:40.323613
100.03,100.00,596,2022-08-09 16:27:41.329671
100.04,100.00,596,2022-08-09 16:27:42.332728
100.06,100.00,596,2022-08-09 16:27:43.332785
100.12,100.00,596,2022-08-09 16:27:44.341843
100.17,100.00,596,2022-08-09 16:27:45.332900
100.16,100.00,596,2022-08-09 16:27:46.322956
100.23,100.00,596,2022-08-09 16:27:47.318013
100.28,100.00,596,2022-08-09 16:27:48.332071
100.28,100.00,596,2022-08-09 16:27:49.317128
100.28,100.00,596,2022-08-09 16:27:50.351187
100.42,100.00,596,2022-08-09 16:27:51.327243
100.49,100.00,596,2022-08-09 16:27:52.331300
100.52,100.00,596,2022-08-09 16:27:53.335357
100.40,100.00,596,2022-08-09 16:27:54.331414
100.35,100.00,596,2022-08-09 16:27:55.327471
100.24,100.00,596,2022-08-09 16:27:56.324528
100.29,100.00,596,2022-08-09 16:27:57.322585
100.23,100.00,596,2022-08-09 16:27:58.334643
100.12,100.00,596,2022-08-09 16:27:59.315699
100.12,100.00,596,2022-08-09 16:28:00.329757
100.09,100.00,596,2022-08-09 16:28:01.338815
100.13,100.00,596,2022-08-09 16:28:02.336872
100.10,100.00,596,2022-08-09 16:28:03.327929
100.05,100.00,596,2022-08-09 16:28:04.360988
100.05,100.00,596,2022-08-09 16:28:05.367046
100.05,100.00,596,2022-08-09 16:28:06.313100
100.13,100.00,596,2022-08-09 16:28:07.319157
100.18,100.00,596,2022-08-09 16:28:08.318214
100.20,100.00,596,2022-08-09 16:28:09.351273
100.35,100.00,596,2022-08-09 16:28:10.318329
100.40,100.00,596,2022-08-09 16:28:11.350388
100.47,100.00,596,2022-08-09 16:28:12.355445
100.48,100.00,596,2022-08-09 16:28:13.326501
100.44,100.00,596,2022-08-09 16:28:14.327558
100.44,100.00,596,2022-08-09 16:28:15.327615
100.44,100.00,596,2022-08-09 16:28:16.375675
100.40,100.00,596,2022-08-09 16:28:17.323729
100.47,100.00,596,2022-08-09 16:28:18.324787
100.48,100.00,599,2022-08-09 16:28:19.318844
100.55,100.00,599,2022-08-09 16:28:20.322901
100.55,100.00,599,2022-08-09 16:28:21.334959
100.58,100.00,599,2022-08-09 16:28:22.327016
100.53,100.00,599,2022-08-09 16:28:23.333073
100.44,100.00,599,2022-08-09 16:28:24.367132
100.29,100.00,599,2022-08-09 16:28:25.334188
100.17,100.00,596,2022-08-09 16:28:26.342245
100.13,100.00,596,2022-08-09 16:28:27.338302
100.10,100.00,596,2022-08-09 16:28:28.342360
100.10,100.00,596,2022-08-09 16:28:29.324416
100.10,100.00,596,2022-08-09 16:28:30.364475
100.22,100.00,599,2022-08-09 16:28:31.347532
100.32,100.00,599,2022-08-09 16:28:32.324587
100.71,100.00,599,2022-08-09 16:28:33.330645
100.85,100.00,599,2022-08-09 16:28:34.347703
100.83,100.00,599,2022-08-09 16:28:35.324759
100.73,100.00,599,2022-08-09 16:28:36.314816
100.73,100.00,599,2022-08-09 16:28:37.328874
100.73,100.00,599,2022-08-09 16:28:38.319930
100.54,100.00,599,2022-08-09 16:28:39.328988
100.51,100.00,599,2022-08-09 16:28:40.342046
100.44,100.00,599,2022-08-09 16:28:41.326102
100.33,100.00,599,2022-08-09 16:28:42.321159
100.22,100.00,599,2022-08-09 16:28:43.355218
100.17,100.00,599,2022-08-09 16:28:44.360276
100.11,100.00,599,2022-08-09 16:28:45.331331
100.14,100.00,599,2022-08-09 16:28:46.326388
100.14,100.00,599,2022-08-09 16:28:47.330446
100.05,100.00,599,2022-08-09 16:28:48.333503
99.81,100.00,599,2022-08-09 16:28:49.328560
99.77,100.00,599,2022-08-09 16:28:50.332617
99.72,100.00,599,2022-08-09 16:28:51.328674
99.74,100.00,599,2022-08-09 16:28:52.330732
99.63,100.00,596,2022-08-09 16:28:53.327789
99.57,100.00,596,2022-08-09 16:28:54.330846
99.57,100.00,596,2022-08-09 16:28:55.311902
99.53,100.00,596,2022-08-09 16:28:56.330961
99.50,100.00,596,2022-08-09 16:28:57.321017
99.51,100.00,596,2022-08-09 16:28:58.347076
99.51,100.00,596,2022-08-09 16:28:59.317131
99.61,100.00,596,2022-08-09 16:29:00.322189
99.65,100.00,596,2022-08-09 16:29:01.326246
99.70,100.00,596,2022-08-09 16:29:02.329304
99.70,100.00,596,2022-08-09 16:29:03.331361
99.77,100.00,596,2022-08-09 16:29:04.332418
99.93,100.00,596,2022-08-09 16:29:05.331475
99.93,100.00,596,2022-08-09 16:29:06.326532
100.12,100.00,599,2022-08-09 16:29:07.335590
100.24,100.00,599,2022-08-09 16:29:08.348648
100.24,100.00,599,2022-08-09 16:29:09.315703
100.32,100.00,599,2022-08-09 16:29:10.345762
100.31,100.00,599,2022-08-09 16:29:11.325818
100.26,100.00,599,2022-08-09 16:29:12.329876
100.18,100.00,599,2022-08-09 16:29:13.329933
100.18,100.00,599,2022-08-09 16:29:14.444997
99.92,100.00,599,2022-08-09 16:29:15.315046
99.92,100.00,599,2022-08-09 16:29:16.529116
99.84,100.00,596,2022-08-09 16:29:17.762186
99.80,100.00,596,2022-08-09 16:29:19.030259
99.70,100.00,596,2022-08-09 16:29:19.626293
99.70,100.00,596,2022-08-09 16:29:20.342334
99.74,100.00,596,2022-08-09 16:29:21.330390
99.77,100.00,596,2022-08-09 16:29:22.315447
99.77,100.00,596,2022-08-09 16:29:23.330505
100.08,100.00,599,2022-08-09 16:29:24.324562
100.08,100.00,599,2022-08-09 16:29:25.325619
100.13,100.00,599,2022-08-09 16:29:26.328676
100.20,100.00,599,2022-08-09 16:29:27.314733
100.15,100.00,599,2022-08-09 16:29:28.320790
99.99,100.00,596,2022-08-09 16:29:29.319847
99.99,100.00,599,2022-08-09 16:29:30.840934
99.99,100.00,599,2022-08-09 16:29:31.869993
99.99,100.00,599,2022-08-09 16:29:32.369022
99.65,100.00,596,2022-08-09 16:29:37.389309
99.65,100.00,596,2022-08-09 16:29:37.464313
99.65,100.00,596,2022-08-09 16:29:37.544318
99.65,100.00,596,2022-08-09 16:29:37.624322
99.65,100.00,596,2022-08-09 16:29:42.447598
99.65,100.00,596,2022-08-09 16:29:42.492601
99.65,100.00,596,2022-08-09 16:29:42.568605
99.65,100.00,596,2022-08-09 16:29:42.625608
99.65,100.00,596,2022-08-09 16:29:42.724614
99.65,100.00,596,2022-08-09 16:29:42.804619
99.65,100.00,596,2022-08-09 16:29:46.494830
99.65,100.00,596,2022-08-09 16:29:46.559834
99.65,100.00,596,2022-08-09 16:29:46.640838
99.65,100.00,596,2022-08-09 16:29:46.715842
99.65,100.00,596,2022-08-09 16:29:50.306048
101.33,100.00,599,2022-08-09 16:29:50.361051
101.33,100.00,599,2022-08-09 16:29:50.442056
101.33,100.00,599,2022-08-09 16:29:54.143267
101.33,100.00,599,2022-08-09 16:29:54.203271
101.33,100.00,599,2022-08-09 16:29:54.269274
101.33,100.00,599,2022-08-09 16:29:54.357279
101.33,100.00,599,2022-08-09 16:29:57.380452
101.33,100.00,599,2022-08-09 16:29:57.430455
101.33,100.00,599,2022-08-09 16:29:57.491459
101.33,100.00,602,2022-08-09 16:29:57.577464
101.33,100.00,602,2022-08-09 16:30:00.157611
101.33,100.00,602,2022-08-09 16:30:00.232616
101.33,100.00,602,2022-08-09 16:30:00.517632
101.33,100.00,602,2022-08-09 16:30:02.074721
101.33,100.00,602,2022-08-09 16:30:03.674812
101.33,100.00,602,2022-08-09 16:30:03.734816
101.33,100.00,602,2022-08-09 16:30:05.011889
101.33,100.00,602,2022-08-09 16:30:05.806934
101.33,100.00,602,2022-08-09 16:30:07.080007
101.33,100.00,602,2022-08-09 16:30:08.229073
101.33,100.00,602,2022-08-09 16:30:09.367138
101.33,100.00,602,2022-08-09 16:30:10.706215
101.33,100.00,602,2022-08-09 16:30:10.801220
101.33,100.00,602,2022-08-09 16:30:11.765275
101.33,100.00,602,2022-08-09 16:30:12.882339
101.33,100.00,602,2022-08-09 16:30:14.457429
101.33,100.00,602,2022-08-09 16:30:14.537434
101.33,100.00,602,2022-08-09 16:30:15.872510
101.33,100.00,602,2022-08-09 16:30:18.074636
101.33,100.00,605,2022-08-09 16:30:18.154641
101.33,100.00,605,2022-08-09 16:30:19.477716
101.33,100.00,605,2022-08-09 16:30:19.551721
101.33,100.00,605,2022-08-09 16:30:20.688786
101.33,100.00,605,2022-08-09 16:30:21.908855
101.33,100.00,605,2022-08-09 16:30:23.208930
101.33,100.00,605,2022-08-09 16:30:23.952972
101.33,100.00,605,2022-08-09 16:30:25.112039
101.33,100.00,605,2022-08-09 16:30:25.685071
101.33,100.00,605,2022-08-09 16:30:26.542120
98.05,100.00,599,2022-08-09 16:30:27.421171
97.69,100.00,599,2022-08-09 16:30:28.538235
97.69,100.00,599,2022-08-09 16:30:29.526291
97.60,100.00,599,2022-08-09 16:30:30.405341
97.51,100.00,599,2022-08-09 16:30:32.206444
97.51,100.00,599,2022-08-09 16:30:33.174500
97.44,100.00,599,2022-08-09 16:30:33.808536
97.61,100.00,599,2022-08-09 16:30:34.385569
97.81,100.00,599,2022-08-09 16:30:36.045664
98.25,100.00,599,2022-08-09 16:30:36.935715
98.37,100.00,599,2022-08-09 16:30:37.736761
98.49,100.00,599,2022-08-09 16:30:38.753819
98.61,100.00,599,2022-08-09 16:30:39.497861
98.61,100.00,599,2022-08-09 16:30:40.893941
98.88,100.00,599,2022-08-09 16:30:41.518977
99.05,100.00,599,2022-08-09 16:30:43.163071
99.11,100.00,599,2022-08-09 16:30:44.024120
99.23,100.00,599,2022-08-09 16:30:44.399142
99.44,100.00,599,2022-08-09 16:30:45.805222
99.44,100.00,599,2022-08-09 16:30:46.830281
99.44,100.00,599,2022-08-09 16:30:48.196359
99.65,100.00,599,2022-08-09 16:30:48.576381
99.65,100.00,599,2022-08-09 16:30:49.337424
100.02,100.00,599,2022-08-09 16:30:50.312480
100.33,100.00,599,2022-08-09 16:30:51.336539
100.42,100.00,599,2022-08-09 16:30:52.328595
100.42,100.00,599,2022-08-09 16:30:53.312652
100.45,100.00,599,2022-08-09 16:30:54.325709
100.59,100.00,602,2022-08-09 16:30:55.334767
100.63,100.00,602,2022-08-09 16:30:56.338825
100.69,100.00,602,2022-08-09 16:30:57.360883
100.67,100.00,602,2022-08-09 16:30:58.322938
100.56,100.00,602,2022-08-09 16:30:59.322995
100.46,100.00,602,2022-08-09 16:31:00.328053
100.35,100.00,602,2022-08-09 16:31:01.321110
100.24,100.00,599,2022-08-09 16:31:02.323167
100.02,100.00,599,2022-08-09 16:31:03.323224
99.95,100.00,599,2022-08-09 16:31:04.357283
99.84,100.00,599,2022-08-09 16:31:05.329339
99.93,100.00,599,2022-08-09 16:31:06.332396
99.90,100.00,599,2022-08-09 16:31:07.338454
99.92,100.00,599,2022-08-09 16:31:08.339511
99.95,100.00,599,2022-08-09 16:31:09.337568
100.11,100.00,599,2022-08-09 16:31:10.353626
100.11,100.00,599,2022-08-09 16:31:11.372685
100.24,100.00,599,2022-08-09 16:31:12.325739
100.47,100.00,602,2022-08-09 16:31:13.356798
100.54,100.00,602,2022-08-09 16:31:14.414859
100.64,100.00,602,2022-08-09 16:31:15.340911
100.73,100.00,602,2022-08-09 16:31:16.356970
100.73,100.00,602,2022-08-09 16:31:17.315024
100.68,100.00,602,2022-08-09 16:31:18.340083
100.20,100.00,602,2022-08-09 16:31:19.342140
100.03,100.00,602,2022-08-09 16:31:20.328197
99.86,100.00,599,2022-08-09 16:31:21.385257
99.69,100.00,599,2022-08-09 16:31:22.324311
99.58,100.00,599,2022-08-09 16:31:23.320368
99.46,100.00,599,2022-08-09 16:31:24.345427
99.42,100.00,599,2022-08-09 16:31:25.326483
99.47,100.00,599,2022-08-09 16:31:26.334540
99.47,100.00,599,2022-08-09 16:31:27.333597
99.50,100.00,599,2022-08-09 16:31:28.335655
99.69,100.00,599,2022-08-09 16:31:29.323711
99.69,100.00,599,2022-08-09 16:31:30.327769
99.74,100.00,599,2022-08-09 16:31:31.337826
99.79,100.00,599,2022-08-09 16:31:32.323883
99.95,100.00,599,2022-08-09 16:31:33.313939
100.06,100.00,599,2022-08-09 16:31:34.333998
100.06,100.00,599,2022-08-09 16:31:35.331055
100.11,100.00,599,2022-08-09 16:31:36.324112
100.30,100.00,602,2022-08-09 16:31:37.324169
100.31,100.00,602,2022-08-09 16:31:38.316226
100.38,100.00,602,2022-08-09 16:31:39.323283
100.31,100.00,602,2022-08-09 16:31:40.331341
100.18,100.00,599,2022-08-09 16:31:41.327398
100.07,100.00,599,2022-08-09 16:31:42.329455
99.79,100.00,599,2022-08-09 16:31:43.328512
99.64,100.00,599,2022-08-09 16:31:44.321569
99.48,100.00,599,2022-08-09 16:31:45.371629
99.47,100.00,599,2022-08-09 16:31:46.326684
99.38,100.00,599,2022-08-09 16:31:47.327741
99.30,100.00,599,2022-08-09 16:31:48.312797
99.30,100.00,599,2022-08-09 16:31:49.328855
99.26,100.00,599,2022-08-09 16:31:50.313912
99.11,100.00,599,2022-08-09 16:31:51.336970
98.98,100.00,599,2022-08-09 16:31:52.329027
98.86,100.00,599,2022-08-09 16:31:53.335085
98.85,100.00,599,2022-08-09 16:31:54.337142
98.82,100.00,596,2022-08-09 16:31:55.336199
98.81,100.00,596,2022-08-09 16:31:56.382259
98.76,100.00,596,2022-08-09 16:31:57.328313
98.78,100.00,596,2022-08-09 16:31:58.328370
98.78,100.00,596,2022-08-09 16:31:59.329427
98.78,100.00,596,2022-08-09 16:32:00.328485
98.96,100.00,596,2022-08-09 16:32:01.308541
99.07,100.00,596,2022-08-09 16:32:02.314598
99.39,100.00,596,2022-08-09 16:32:03.321656
99.50,100.00,599,2022-08-09 16:32:04.345714
99.50,100.00,596,2022-08-09 16:32:05.344772
99.69,100.00,599,2022-08-09 16:32:06.336828
99.92,100.00,599,2022-08-09 16:32:07.336885
100.05,100.00,599,2022-08-09 16:32:08.313941
100.13,100.00,599,2022-08-09 16:32:09.327999
100.23,100.00,599,2022-08-09 16:32:10.329057
100.23,100.00,599,2022-08-09 16:32:11.343115
100.30,100.00,599,2022-08-09 16:32:12.323171
100.29,100.00,599,2022-08-09 16:32:13.322228
100.26,100.00,599,2022-08-09 16:32:14.335286
100.26,100.00,599,2022-08-09 16:32:15.313342
100.27,100.00,599,2022-08-09 16:32:16.328400
100.26,100.00,599,2022-08-09 16:32:17.313456
100.30,100.00,599,2022-08-09 16:32:18.314513
100.16,100.00,599,2022-08-09 16:32:19.314571
100.03,100.00,599,2022-08-09 16:32:20.328629
100.04,100.00,599,2022-08-09 16:32:21.323685
100.04,100.00,599,2022-08-09 16:32:22.324743
99.95,100.00,599,2022-08-09 16:32:23.337801
99.97,100.00,599,2022-08-09 16:32:24.337858
