LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
100.08,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:32.006701
99.92,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:33.006759
99.77,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:34.006816
99.70,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:35.006873
99.56,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:36.006930
99.52,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:37.006987
99.50,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:37.809033
99.45,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:39.007102
99.42,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:40.006159
99.45,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:41.006216
99.35,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:42.008273
99.33,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:43.007331
99.27,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:44.006388
99.24,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:45.006445
99.26,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:46:46.006502
99.33,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:46:46.808548
99.40,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:46:48.006616
99.55,100.00,1,0.005000,0.000400,0.000500,580,2022-05-18 10:46:49.006674
99.76,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:50.007731
100.03,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:51.006788
100.27,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:52.006845
100.48,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:53.005902
100.63,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:54.019960
100.65,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:55.007017
100.71,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:56.007074
100.85,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:57.007131
101.03,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:58.006188
101.19,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:46:58.805234
101.21,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:46:59.813292
101.21,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:01.006360
101.24,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:02.006417
101.16,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:03.006474
101.00,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:03.807520
100.80,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:05.005589
100.57,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:06.006646
100.42,100.00,1,0.005000,0.000400,0.000500,586,2022-05-18 10:47:07.006703
100.21,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:08.006760
100.02,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:09.005818
99.81,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:09.806863
99.69,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:11.007932
99.58,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:11.809978
99.56,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:13.006046
99.53,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:14.003103
99.60,100.00,1,0.005000,0.000400,0.000500,583,2022-05-18 10:47:15.006161
