LV1,SPVolt,Mode,Kp,Ki,Kd,Output,Date
100.02,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:28.219613
99.95,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:29.219670
99.92,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:30.219727
99.83,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:31.218785
99.77,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:32.218842
99.77,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:33.218899
99.72,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:34.219956
99.73,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:35.219013
99.76,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:36.219071
99.84,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:37.219128
99.86,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:38.222185
99.85,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:39.219242
99.87,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:40.219299
99.82,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:41.219357
99.86,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:42.225414
99.84,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:43.219471
99.91,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:44.422540
100.05,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:45.422597
100.05,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:46.219643
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:47.422711
100.24,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:48.222757
100.38,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:49.422826
100.38,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:50.218871
100.36,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:51.434941
100.40,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:52.422997
100.43,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:53.423055
100.47,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:54.423112
100.58,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:55.424169
100.65,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:56.422226
100.75,100.00,1,0.005000,0.000400,0.000500,567,2022-06-13 11:24:57.422283
100.78,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:24:58.421340
100.90,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:24:59.430398
101.01,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:25:00.422455
101.00,100.00,1,0.005000,0.000400,0.000500,570,2022-06-13 11:25:01.423512
