,data,RSSI_0,RSSI_1,PDRI_0,PDRI_1,erro,st_lv1
235,2022-11-09 13:55:12,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
236,2022-11-09 13:55:13,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
237,2022-11-09 13:55:14,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
238,2022-11-09 13:55:15,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
239,2022-11-09 13:55:16,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
240,2022-11-09 13:55:17,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
241,2022-11-09 13:55:18,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
242,2022-11-09 13:55:19,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
243,2022-11-09 13:55:20,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
244,2022-11-09 13:55:21,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
245,2022-11-09 13:55:22,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
246,2022-11-09 13:55:23,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
247,2022-11-09 13:55:24,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
248,2022-11-09 13:55:25,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
249,2022-11-09 13:55:26,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
250,2022-11-09 13:55:27,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
251,2022-11-09 13:55:28,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
252,2022-11-09 13:55:29,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
253,2022-11-09 13:55:30,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
254,2022-11-09 13:55:31,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
255,2022-11-09 13:55:32,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
256,2022-11-09 13:55:33,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
257,2022-11-09 13:55:34,-59.0,-59.0,85.71428571428571,98.58156028368793,0.15000000000000568,20
258,2022-11-09 13:55:35,-59.0,-59.0,85.71428571428571,98.58156028368793,1.8199999999999932,128
259,2022-11-09 13:55:36,-59.0,-59.0,85.71428571428571,98.58156028368793,1.6500000000000057,128
260,2022-11-09 13:55:37,-59.0,-59.0,85.71428571428571,98.58156028368793,1.6500000000000057,128
261,2022-11-09 13:55:38,-59.0,-59.0,85.71428571428571,98.58156028368793,1.5,128
262,2022-11-09 13:55:39,-59.0,-59.0,85.71428571428571,98.58156028368793,1.5,128
263,2022-11-09 13:55:40,-59.0,-59.0,85.71428571428571,98.58156028368793,1.5,128
264,2022-11-09 13:55:41,-59.0,-59.0,85.71428571428571,98.58156028368793,0.1599999999999966,128
265,2022-11-09 13:55:42,-59.0,-59.0,85.71428571428571,98.58156028368793,0.21999999999999884,128
266,2022-11-09 13:55:43,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9599999999999936,128
267,2022-11-09 13:55:44,-59.0,-59.0,85.71428571428571,98.58156028368793,0.9599999999999936,128
268,2022-11-09 13:55:45,-59.0,-59.0,85.71428571428571,98.58156028368793,1.1400000000000006,128
269,2022-11-09 13:55:46,-59.0,-59.0,85.71428571428571,98.58156028368793,1.1400000000000006,128
270,2022-11-09 13:55:47,-59.0,-59.0,85.71428571428571,98.58156028368793,1.230000000000004,128
271,2022-11-09 13:55:48,-59.0,-59.0,85.71428571428571,98.58156028368793,1.1299999999999955,128
